protocol,task,pool,target,ablation,fold,fold_id,r2,rmse,mae,pearson,n_bins,mean_trial_r2,median_trial_r2,n_trials
cv,trial_extrapolation,attn,paw_vy,a1,36,cf43dbb1,-0.0049921994110642,379.0331115722656,216.52670288085935,0.1683798390082065,17,-0.0049921994110642,-0.0049921994110642,1
cv,trial_extrapolation,mean,paw_vy,a1,37,d2918f52,-0.0814679783676068,243.08502197265625,96.32758331298828,-0.0562140282104991,418,-0.302737249628899,-0.1850241355620479,9
cv,trial_extrapolation,attn,paw_vy,a1,37,d2918f52,-0.0987027134942584,245.0142974853516,102.29696655273438,-0.066570745940878,418,-0.3333578944523951,-0.2101362707596084,9
cv,trial_extrapolation,mean,paw_vy,a1,38,d2f5a130,-0.5334696448943124,270.7265319824219,161.2720947265625,0.1087677700464924,338,-0.7588426152388567,-0.2469790168592519,10
cv,trial_extrapolation,attn,paw_vy,a1,38,d2f5a130,-0.6401213593773927,279.9826965332031,176.58544921875,0.057482016522334,338,-0.8561698920943452,-0.5137678838705954,10
cv,trial_extrapolation,mean,paw_vy,a1,39,d33baf74,-0.0077414662398718,289.1886291503906,145.81710815429688,0.084542911678148,137,0.0442472500524337,0.113376277747403,7
cv,trial_extrapolation,attn,paw_vy,a1,39,d33baf74,0.0603072922617363,279.2541198730469,136.2953338623047,0.2459892384813567,137,0.0649261631890583,0.0080827257960381,7
cv,trial_extrapolation,mean,paw_vy,a1,40,d839491f,-0.1068774857165255,240.08241271972656,173.68179321289062,0.1828342670395017,274,-0.1219922962607537,-0.0625502554188532,10
cv,trial_extrapolation,attn,paw_vy,a1,40,d839491f,-0.2336149208328437,253.4547271728516,180.46165466308597,0.1873462272036493,274,-0.2203283471296307,-0.1899858733607264,10
cv,trial_extrapolation,mean,paw_vy,a1,41,dfbe628d,-0.1103557659128091,507.8414001464844,355.9112548828125,0.1852269424123971,310,-0.1907185648865821,-0.1546104439165535,12
cv,trial_extrapolation,attn,paw_vy,a1,41,dfbe628d,-0.042090000023101,491.9825134277344,334.0346984863281,0.2716983843200647,310,-0.12354599774101,0.0180849754960507,12
cv,trial_extrapolation,mean,paw_vy,a1,42,e56541a5,0.2379468113688498,209.73675537109372,119.60128784179688,0.5403425397404847,213,-6.249328117009755,0.1073855363483533,13
cv,trial_extrapolation,attn,paw_vy,a1,42,e56541a5,0.2333831791512923,210.3638153076172,123.39553833007812,0.5008484469253429,213,-10.576824037212663,0.1583369442383866,13
cv,trial_extrapolation,mean,paw_vy,a1,43,ebc9392c,0.0037097113698082,554.822509765625,372.6470642089844,0.0869367574304426,34,0.0040298672110793,0.0040298672110793,2
cv,trial_extrapolation,attn,paw_vy,a1,43,ebc9392c,0.0043356258914986,554.6482543945312,376.8705139160156,0.0919045083204719,34,0.0048875168912321,0.0048875168912321,2
cv,trial_extrapolation,mean,paw_vy,a1,44,ebe2efe3,-0.2366183466047615,420.5217590332031,296.78240966796875,0.3735735569756597,129,-0.5220022949710997,-0.4502638219138195,9
cv,trial_extrapolation,attn,paw_vy,a1,44,ebe2efe3,-0.2901269670187596,429.5234069824219,299.3719787597656,0.4129184388742092,129,-0.565684005578206,-0.5215320666734322,9
cv,trial_extrapolation,mean,paw_vy,a1,45,ee8b36de,-0.0083122972153906,399.1039123535156,177.44381713867188,0.0733969284636343,378,-0.8811218787462056,-0.5544837007558476,14
cv,trial_extrapolation,attn,paw_vy,a1,45,ee8b36de,-0.011481439121276,399.7305908203125,183.22552490234372,0.085322190523459,378,-1.0338255352314898,-0.7539652917733662,14
cv,trial_extrapolation,mean,paw_vy,a1,46,f3ce3197,0.0113946408562392,288.66436767578125,140.2548370361328,0.1149155077233273,844,-0.1022087155136012,-0.0020149342848547,18
cv,trial_extrapolation,attn,paw_vy,a1,46,f3ce3197,0.007995631401783,289.1601867675781,128.0886993408203,0.1115019367655983,844,-0.1140618637778527,-0.0232232625074596,18
cv,trial_extrapolation,mean,paw_vy,a1,47,f88d4dd4,-0.0266005437336942,320.6683349609375,238.85287475585935,0.3584636950059131,31,-0.0782039873341002,-0.0782039873341002,2
cv,trial_extrapolation,attn,paw_vy,a1,47,f88d4dd4,-0.0312587352544411,321.3950500488281,236.95265197753903,0.412086884663389,31,-0.0765035205215382,-0.0765035205215382,2
cv,trial_extrapolation,mean,paw_vy,a1,48,fb70ebf7,-0.96225141685878,464.6640319824219,355.28057861328125,0.0514615162260451,451,-0.8877485576630815,-0.0320675130598843,14
cv,trial_extrapolation,attn,paw_vy,a1,48,fb70ebf7,-1.342038005034036,507.6434020996094,392.5262756347656,0.0638863560780842,451,-1.2410506015206753,-0.0339668795491305,14
cv,trial_extrapolation,mean,paw_vy,a1,49,ff4187b5,-0.0016875619334686,382.3094787597656,198.9408416748047,0.0905265979423568,906,-0.6633417501227858,-0.0778519811544397,38
cv,trial_extrapolation,attn,paw_vy,a1,49,ff4187b5,-0.0077910000652245,383.4724426269531,202.55551147460935,0.0838583368991119,906,-0.6749509778542824,-0.0743904541780323,38
cv,session_loso,mean,paw_vy,a1,0,3063955,-0.0060031464727554,296.7540588378906,150.37088012695312,0.1391407259031514,2910,-0.1340315541734023,-0.0667449514937552,73
cv,session_loso,attn,paw_vy,a1,0,3063955,0.0219147503558611,292.607421875,139.1888885498047,0.172439425881711,2910,-0.0852179548037751,-0.0328548737076945,73
cv,session_loso,mean,paw_vy,a1,1,0f77ca5d,-0.0200239223230687,420.8678283691406,215.6566467285156,0.1157830569172116,4550,-0.9821639999039108,-0.049175926281022,218
cv,session_loso,attn,paw_vy,a1,1,0f77ca5d,-0.0113249069643166,419.0693359375,216.48341369628903,0.0827862451763123,4550,-0.9431371176185688,-0.0380732968423367,218
