eid,stimOff_times,goCueTrigger_times,firstMovement_times,goCue_times,probabilityLeft,response_times,feedbackType,rewardVolume,contrastRight,choice,feedback_times,stimOn_times,contrastLeft,intervals_0,intervals_1,bwm_include,saturation_stim_plus04,saturation_feedback_plus04,saturation_move_minus02,saturation_stim_minus04_minus01,saturation_stim_plus06,saturation_stim_minus06_plus06,saturation_stim_minus06_minus01,saturation_stim_plus01,stim_side,rt
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,931.8572716209319,929.874679283347,930.4762413400011,929.8754364909299,0.2,930.7234877571279,1.0,1.5,0.0,-1.0,930.7235850009307,929.8745365809299,,929.1832723809292,932.3573070677885,True,False,False,False,False,False,False,False,False,right,0.6017047590712536
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,955.6726231809557,953.9396178455185,954.4562413400012,953.9402964309539,0.2,954.5621205905852,1.0,1.5,,1.0,954.5622342309546,953.939396520954,0.125,952.7775127209528,956.172730692935,True,False,False,False,False,False,False,False,False,left,0.5168448190471508
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,973.7547481209738,972.0218831774504,972.3592413400012,972.0228213309721,0.2,972.632791516723,1.0,1.5,0.0625,-1.0,972.6328936509726,972.021754770972,,971.4785757609715,974.2548156583456,True,False,False,False,False,False,False,False,False,right,0.33748656902912444
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,977.2718963709773,975.6386314871218,975.9172413400012,975.6394596309757,0.2,976.1538384701579,1.0,1.5,0.125,-1.0,976.1539415109762,975.6384597309757,,975.006622920975,977.7719634019742,True,False,False,False,False,False,False,False,False,right,0.27878160902548643
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,990.1372097109902,988.4712662122624,988.8302413400012,988.4720429109885,0.2,989.0194686538227,1.0,1.5,0.125,-1.0,989.019554820989,988.4711096709884,,987.929863800988,990.6372788591557,True,False,False,False,False,False,False,False,False,right,0.3591316690127542
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,993.5208713109936,992.0377911738622,992.2852413400011,992.0386862109921,0.2,992.4062977145829,1.0,1.5,0.125,-1.0,992.4064161009924,992.0376863109921,,991.4302803909915,994.0209283730927,True,False,False,False,False,False,False,False,False,right,0.24755502900904958
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,997.8706362909979,996.2038519125788,996.5092413400012,996.2046695709962,0.2,996.7509563756813,1.0,1.5,0.125,-1.0,996.7510482609968,996.2036363409962,,994.8270406809949,998.3706715887979,True,False,False,False,False,False,False,False,False,right,0.3056049990049132
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1010.7865112410108,1009.0361839257249,1009.4502413400012,1009.0369195510091,0.2,1009.6737900316169,1.0,1.5,0.25,-1.0,1009.6738891810097,1009.0360529710091,,1007.8410724810078,1011.286607476402,True,False,False,False,False,False,False,False,False,right,0.414188368992086
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1014.2029029010142,1012.7192180593711,1012.9102413400012,1012.7198845510127,0.2,1013.0969209839157,1.0,1.5,0.25,-1.0,1013.0970135010131,1012.7190179710127,,1012.0995132610121,1014.7029364192537,True,False,False,False,False,False,False,False,False,right,0.191223368988517
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1018.3191912310183,1016.8193573157898,1017.0402413400012,1016.8201744810168,0.2,1017.1937626510039,1.0,1.5,0.125,-1.0,1017.1938704410172,1016.8191745810168,,1015.5116386810155,1018.819288814483,True,False,False,False,False,False,False,False,False,right,0.22106675898442063
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1023.1023462010231,1021.585616394641,1021.7802413400012,1021.5864978010216,0.2,1021.9708201724201,1.0,1.5,0.25,-1.0,1021.970892691022,1021.5854312410216,,1019.5958968810196,1023.6024391740701,True,False,False,False,False,False,False,False,False,right,0.19481009897958756
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1027.5183712210276,1025.8852545137931,1026.1142413400012,1025.886134461026,0.8,1026.4006577639582,1.0,1.5,,1.0,1026.4007496610263,1025.885034571026,0.25,1024.4433454210246,1028.0184699659826,True,False,False,False,False,False,False,False,False,left,0.22920676897524572
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1038.6515577910386,1037.0349553651029,1037.372241340001,1037.035719391037,0.8,1037.539962542307,1.0,1.5,0.125,-1.0,1037.5400689510375,1037.034786151037,,1036.4288467510364,1039.151587446855,True,False,False,False,False,False,False,False,False,right,0.3374551889639861
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1042.2345994510422,1040.6510044375445,1040.956241340001,1040.6516910910407,0.8,1041.1136095224863,1.0,1.5,0.0625,-1.0,1041.1137115510412,1040.6508578410408,,1039.9307965210398,1042.7347293417888,True,False,False,False,False,False,False,False,False,right,0.30538349896028194
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1054.4502111010545,1052.7672180336679,1053.176241340001,1052.7679460110528,0.8,1053.3321237134458,1.0,1.5,,1.0,1053.3322229110533,1052.7670461010528,0.25,1052.1135114610522,1054.9502419826254,True,False,False,False,False,False,False,False,False,left,0.409195238948314
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1057.6831544410577,1056.3171554718165,1056.419241340001,1056.3179243110562,0.8,1056.570458795216,1.0,1.5,0.125,-1.0,1056.5705657110566,1056.3170577310564,,1055.7477480010557,1058.1831819545253,True,False,False,False,False,False,False,False,False,right,0.1021836089446424
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1075.5660659710757,1074.0496411454108,1074.291241340001,1074.050450881074,0.8,1074.4485451910937,1.0,1.5,,1.0,1074.4486443910744,1074.049450981074,0.25,1073.5335359110736,1076.0661635969725,True,False,False,False,False,False,False,False,False,left,0.2417903589271191
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1080.3992159410805,1078.8820893256575,1079.1602413400012,1078.883067571079,0.8,1079.2771931703574,1.0,1.5,,1.0,1079.2772948110794,1078.8819343510788,0.0625,1076.8622696710768,1080.8993109549572,True,False,False,False,False,False,False,False,False,left,0.27830698892239525
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1083.865669261084,1082.4153266942492,1082.6222413400012,1082.4160475710823,0.8,1082.7426317870982,1.0,1.5,,1.0,1082.7427482310827,1082.4151143310823,0.25,1081.7313160510816,1084.3657610428993,True,False,False,False,False,False,False,False,False,left,0.20712700891886016
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1101.0308525711011,1099.4307926126994,1099.715241340001,1099.4316458410995,0.8,1099.9289970411744,1.0,1.5,0.0625,-1.0,1099.9290960910998,1099.4306792710995,,1098.6959860810987,1101.5309142804108,True,False,False,False,False,False,False,False,False,right,0.28456206890155045
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1109.1468075611092,1107.7143748962517,1107.8722413400012,1107.7151840711076,0.8,1108.0106787518616,1.0,1.5,,1.0,1108.010787841108,1107.7142175011077,0.25,1106.6165606111067,1109.646904043,True,False,False,False,False,False,False,False,False,left,0.15802383889354132
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1117.913230831118,1116.5304807650748,1116.628241340001,1116.5314356911165,0.8,1116.8054821373153,1.0,1.5,,1.0,1116.805574941117,1116.5303691311165,0.125,1114.8322722911148,1118.4132941602024,True,False,False,False,False,False,False,False,False,left,0.09787220888460979
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1128.4958058011284,1126.7798726186745,1127.0782413400011,1126.7807106611267,0.8,1127.3756791090907,1.0,1.5,0.125,-1.0,1127.3757844811273,1126.7797440911268,,1126.2219665411262,1128.9958987589484,True,False,False,False,False,False,False,False,False,right,0.29849724887435514
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1136.995289101137,1135.5789592386006,1135.7022413400011,1135.5796306811355,0.8,1135.8834626863463,1.0,1.5,,1.0,1135.883566951136,1135.5788640911355,0.125,1135.023652951135,1137.4953829373426,True,False,False,False,False,False,False,False,False,left,0.12337724886560864
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1142.7115840811427,1141.062316543568,1141.3162413400012,1141.063282261141,0.8,1141.615821846786,1.0,1.5,,1.0,1141.6159269911416,1141.062149041141,0.25,1138.3170902411384,1143.2116391365532,True,False,False,False,False,False,False,False,False,left,0.2540922988600869
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1147.3119240011474,1145.6288718005005,1145.896241340001,1145.6295589211456,0.8,1146.2208819160476,1.0,1.5,,1.0,1146.2209997711461,1145.6286923411456,0.125,1144.096145611144,1147.8120111033231,True,False,False,False,False,False,False,False,False,left,0.2675489988555455
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1165.9271289611659,1164.4276750274685,1164.6622413400012,1164.4284121811645,0.8,1164.8154776785711,1.0,1.5,,1.0,1164.8155734611648,1164.4275122711645,0.125,1163.8401710111639,1166.4271906965896,True,False,False,False,False,False,False,False,False,left,0.23472906883671385
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1181.4926722511816,1180.0267368808868,1180.1932413400011,1180.0276521011801,0.8,1180.4000414752038,1.0,1.5,,1.0,1180.4001481811804,1180.02661887118,1.0,1179.2727276011792,1181.992765077097,True,False,False,False,False,False,False,False,False,left,0.16662246882106047
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1188.975557221189,1187.5429960654537,1187.7252413400013,1187.5439337311875,0.8,1187.8717995325333,1.0,1.5,,1.0,1187.8719009311878,1187.5428671711875,1.0,1186.075480591186,1189.475619444068,True,False,False,False,False,False,False,False,False,left,0.1823741688137943
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1192.2425971511923,1190.8094311850755,1191.0182413400012,1190.8102404011909,0.8,1191.1467351868198,1.0,1.5,,1.0,1191.1468400711913,1190.809273831191,1.0,1190.2966251011903,1192.7426571206931,True,False,False,False,False,False,False,False,False,left,0.20896750881024673
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1206.7913754612068,1205.1754056361126,1205.4502413400012,1205.1761036712053,0.8,1205.7135113037796,1.0,1.5,,1.0,1205.7135832512058,1205.1751704312053,0.25,1202.4443768712024,1207.2914299234096,True,False,False,False,False,False,False,False,False,left,0.2750709087958967
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1212.3581853912124,1210.8750586561673,1211.1022413400012,1210.8757336512108,0.8,1211.275961983469,1.0,1.5,,1.0,1211.2760602812114,1210.8749337312108,1.0,1208.1827363112081,1212.8582781159193,True,False,False,False,False,False,False,False,False,left,0.22730760879039735
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1215.824738701216,1214.2578863466638,1214.5812413400013,1214.2587286512144,0.8,1214.7310890705396,1.0,1.5,,1.0,1214.7311814012148,1214.2576620912143,0.0625,1213.7131832112136,1216.3248012443535,True,False,False,False,False,False,False,False,False,left,0.32357924878692756
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1220.2242987012203,1218.7909240996491,1218.9672413400012,1218.7916753112188,0.8,1219.1376288359916,1.0,1.5,,1.0,1219.1377407012192,1218.7908087312187,1.0,1217.1894022212173,1220.7243535122782,True,False,False,False,False,False,False,False,False,left,0.17643260878253386
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1224.7903087212248,1223.2737779076274,1223.5082413400012,1223.2746269712234,0.8,1223.7145817358903,1.0,1.5,,1.0,1223.7146829612236,1223.2736270712232,0.125,1221.5792631912216,1225.2903984214356,True,False,False,False,False,False,False,False,False,left,0.234614268777932
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1228.2239319912283,1226.8573075678444,1227.0122413400013,1226.858268571227,0.8,1227.1439098590238,1.0,1.5,,1.0,1227.1440066612272,1226.8571686812268,1.0,1226.1885022212261,1228.7240264909212,True,False,False,False,False,False,False,False,False,left,0.15507265877454302
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1238.2731936312382,1236.9236259997265,1237.0732413400012,1236.924528511237,0.8,1237.179429182517,1.0,1.5,,1.0,1237.1795363412373,1236.923428621237,0.125,1236.3539189112364,1238.773252013405,True,False,False,False,False,False,False,False,False,left,0.14981271876422397
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1243.1730036012432,1241.6228750156833,1241.8892413400013,1241.6238252012417,0.8,1242.0838785815743,1.0,1.5,,1.0,1242.083979181242,1241.6226919812416,0.25,1239.6145594812397,1243.6730928742443,True,False,False,False,False,False,False,False,False,left,0.26654935875967567
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1247.8893985812479,1246.4222212292036,1246.6102413400013,1246.4231118912464,0.8,1246.7884260608798,1.0,1.5,,1.0,1246.7885086812469,1246.4221119912465,1.0,1244.5737968412445,1248.38945018466,True,False,False,False,False,False,False,False,False,left,0.1881293487547282
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1258.4882385912586,1257.0557350075414,1257.2622413400013,1257.056381791257,0.8,1257.4057390512717,1.0,1.5,,1.0,1257.4058135112575,1257.0555485412572,0.125,1256.2805260512564,1258.9883603358996,True,False,False,False,False,False,False,False,False,left,0.20669279874414315
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1267.4050134912675,1265.238311268879,1265.9692413400012,1265.2393300812653,0.8,1266.326220678426,1.0,1.5,,1.0,1266.3263213712664,1265.2381302012652,0.0625,1263.2649942012633,1267.9050383339368,True,False,False,False,False,False,False,False,False,left,0.7311111387359688
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1277.787108511278,1275.870820160975,1276.5882413400013,1275.8715667512759,0.8,1276.6906295657402,1.0,1.5,,1.0,1276.6907181612767,1275.8706335112759,0.125,1272.103376941272,1278.287150880861,True,False,False,False,False,False,False,False,False,left,0.7176078287254768
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1290.7202817312907,1288.9532385031152,1289.3662413400014,1288.954158361289,0.8,1289.6214466213437,1.0,1.5,,1.0,1289.6215582812897,1288.953125131289,0.125,1287.9423262212879,1291.2203700470664,True,False,False,False,False,False,False,False,False,left,0.4131162087123812
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1294.002853441294,1292.6197834742384,1292.7952413400012,1292.6204583612925,0.8,1292.9093872311055,1.0,1.5,,1.0,1292.909496121293,1292.6196251112926,1.0,1292.103076771292,1294.5029119030075,True,False,False,False,False,False,False,False,False,left,0.17561622870857718
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1298.2361634012982,1296.8368314823847,1297.0352413400012,1296.8377699212967,0.8,1297.1551341793145,1.0,1.5,,1.0,1297.1552381712972,1296.8366367012968,0.125,1295.3484188712953,1298.7362505758688,True,False,False,False,False,False,False,False,False,left,0.1986046387044098
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1308.851835061309,1307.402327029914,1307.6162413400014,1307.4030132913074,0.8,1307.766931207919,1.0,1.5,,1.0,1307.7670435513078,1307.4021800413075,1.0,1306.6816187713066,1309.3518533695672,True,False,False,False,False,False,False,False,False,left,0.2140612986938777
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1321.2017332813211,1319.101771298364,1319.9622413400014,1319.102576551319,0.8,1320.1246782394883,1.0,1.5,,1.0,1320.12477432132,1319.1015766513192,0.0625,1318.5274674013185,1321.7017919412856,True,False,False,False,False,False,False,False,False,left,0.8606646886821636
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1336.5671632513365,1334.8673193454172,1335.2522413400013,1334.8681331713349,0.8,1335.4824275582173,1.0,1.5,0.125,-1.0,1335.4825383913355,1334.8671999313349,,1332.931693501333,1337.0672507184552,True,False,False,False,False,False,False,False,False,right,0.38504140866643866
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1341.3500182513415,1339.9007810931369,1340.0752413400014,1339.90146312134,0.8,1340.2610850849633,1.0,1.5,,1.0,1340.2611938113403,1339.90062987134,1.0,1337.939259361338,1341.8501056898035,True,False,False,False,False,False,False,False,False,left,0.17461146866139643
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1349.3499181813493,1347.4834596418534,1348.1482413400013,1347.4843714213475,0.8,1348.2485645303316,1.0,1.5,,1.0,1348.2486616513484,1347.4832382013476,0.125,1346.968456351347,1349.8499777622283,True,False,False,False,False,False,False,False,False,left,0.6650031386536739
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1386.7641430513868,1384.8316400020483,1385.4422413400014,1384.8324029113849,0.8,1385.6644480245814,1.0,1.5,,1.0,1385.6645530213857,1384.831436341385,0.125,1384.1900338213843,1387.2641664348478,True,False,False,False,False,False,False,False,False,left,0.6108049986164588
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1391.5806946813916,1388.664675951605,1388.9692413400014,1388.6653862413887,0.8,1390.5044937661473,1.0,1.5,,1.0,1390.5046023013906,1388.6644863313886,0.0625,1388.1513709813883,1392.080812029283,True,False,False,False,False,False,False,False,False,left,0.30475500861280125
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1395.3475512913953,1393.6644241643917,1394.1172413400013,1393.6656528313936,0.8,1394.2529287941138,1.0,1.5,,1.0,1394.2530274213943,1393.6642196413936,0.25,1393.004318971393,1395.8476443396228,True,False,False,False,False,False,False,False,False,left,0.45302169860769936
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1407.030082921407,1405.4138471247086,1405.7972413400014,1405.4145778214054,0.8,1405.9566516968316,1.0,1.5,,1.0,1405.956756931406,1405.4137112414055,1.0,1402.6235236214027,1407.5301689507992,True,False,False,False,False,False,False,False,False,left,0.38353009859588383
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1424.862066211425,1423.3292382555737,1423.5582413400014,1423.3301194214234,0.8,1423.754844777861,1.0,1.5,,1.0,1423.7549436014237,1423.3290861914234,0.125,1421.143604761421,1425.3621734096719,True,False,False,False,False,False,False,False,False,left,0.2291551485780019
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1457.4105443714575,1455.6769861861608,1456.0912413400015,1455.6778509914557,0.2,1456.3133896315685,1.0,1.5,0.125,-1.0,1456.3134874214563,1455.6768177614556,,1455.027782671455,1457.9106012786704,True,False,False,False,False,False,False,False,False,right,0.4144235785458932
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1460.8937626814609,1459.4435132221388,1459.5742413400014,1459.4441743214595,0.2,1459.7808180655102,1.0,1.5,0.25,-1.0,1459.7809073114597,1459.4433744014596,,1458.8125041614587,1461.393843226992,True,False,False,False,False,False,False,False,False,right,0.13086693854188525
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1466.2430277014662,1464.7599682601488,1464.9552413400015,1464.7607759414648,0.2,1465.1352703861369,1.0,1.5,1.0,-1.0,1465.1353718114651,1464.7598093714648,,1462.3099543814624,1466.7430824939709,True,False,False,False,False,False,False,False,False,right,0.19543196853669542
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1475.4093443114755,1473.9262570135888,1474.1302413400015,1473.9270592214739,0.2,1474.304562875198,1.0,1.5,0.0625,-1.0,1474.3046547914744,1473.926092651474,,1472.2145304914723,1475.9093907409876,True,False,False,False,False,False,False,False,False,right,0.20414868852753898
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1483.3924125914834,1481.8094387655672,1482.1542413400014,1481.8103374814818,0.2,1482.2913435292255,1.0,1.5,,1.0,1482.2914560314823,1481.8092709214818,0.125,1481.1919326614811,1483.8924613563743,True,False,False,False,False,False,False,False,False,left,0.34497041851955146
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1487.3083209614874,1485.8585840432497,1486.0412413400015,1485.859299211486,0.2,1486.2089892991694,1.0,1.5,0.25,-1.0,1486.2090975614863,1485.8584326314858,,1484.8317686414848,1487.808415289833,True,False,False,False,False,False,False,False,False,right,0.18280870851572217
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1492.5750275714927,1491.1255554644595,1491.2892413400016,1491.1262724614912,0.2,1491.468859276684,1.0,1.5,,1.0,1491.4689381914916,1491.1253392214912,0.125,1489.1792338514892,1493.0750791129867,True,False,False,False,False,False,False,False,False,left,0.1639021185103502
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1518.7400108115187,1517.2567115064214,1517.5272413400014,1517.2574257515173,0.2,1517.621814366979,1.0,1.5,,1.0,1517.6219226315177,1517.2565591715172,0.125,1516.4622052815164,1519.2400290455867,True,False,False,False,False,False,False,False,False,left,0.2706821684841998
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1523.1400041015231,1521.6902555335694,1521.7872413400014,1521.6910490115217,0.2,1522.0355603509588,1.0,1.5,,1.0,1522.035647881522,1521.6900491115216,0.0625,1520.1712343415202,1523.6400847358734,True,False,False,False,False,False,False,False,False,left,0.09719222847979836
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1536.2891890515364,1534.7057028271822,1534.9942413400015,1534.7066139915348,0.2,1535.1808041452723,1.0,1.5,1.0,-1.0,1535.180899891535,1534.7055807615347,,1534.1666013315341,1536.7892126075358,True,False,False,False,False,False,False,False,False,right,0.28866057846676085
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1539.88909569154,1538.3055187507632,1538.4642413400015,1538.3062539915384,0.2,1538.7864241688305,1.0,1.5,0.125,-1.0,1538.7865392915387,1538.3053874115383,,1537.7242122015377,1540.3891452257083,True,False,False,False,False,False,False,False,False,right,0.15885392846325885
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1548.0881423715482,1546.5884204171878,1546.8142413400014,1546.5892256115467,0.2,1546.991525585137,1.0,1.5,0.25,-1.0,1546.991618701547,1546.5882257115466,,1546.0443134415461,1548.5882490556896,True,False,False,False,False,False,False,False,False,right,0.22601562845488843
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1551.7380773415518,1550.2384662660984,1550.4552413400015,1550.2391939115503,0.2,1550.6123705147022,1.0,1.5,1.0,-1.0,1550.6124565815505,1550.2382606715503,,1549.5894588915496,1552.2381909885949,True,False,False,False,False,False,False,False,False,right,0.2169806684512423
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1555.071144001555,1553.7051000227189,1553.8292413400015,1553.7058472115536,0.2,1553.9503001729756,1.0,1.5,0.25,-1.0,1553.950389421554,1553.7049473015538,,1553.1809997015532,1555.5712031662551,True,False,False,False,False,False,False,False,False,right,0.12429403844771514
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1560.1041073215602,1558.538226402236,1558.7992413400016,1558.5391305015585,0.2,1559.0010319867752,1.0,1.5,0.125,-1.0,1559.001150961559,1558.5380972715586,,1556.4937017315565,1560.6041543311821,True,False,False,False,False,False,False,False,False,right,0.26114406844294535
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1570.987352221571,1569.2875570130293,1569.7612413400016,1569.2883888015692,0.2,1569.8788595626813,1.0,1.5,,1.0,1569.8789630715698,1569.2873555715694,0.0625,1567.995451441568,1571.4873694984544,True,False,False,False,False,False,False,False,False,left,0.4738857684321829
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1575.3700472415753,1573.8534910971428,1574.0792413400015,1573.8543654915738,0.2,1574.2662974990012,1.0,1.5,,1.0,1574.2663909515743,1573.8533322615738,1.0,1572.4783697715725,1575.8701263713995,True,False,False,False,False,False,False,False,False,left,0.22590907842777597
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1580.4533055315806,1578.8868590651696,1579.1302413400015,1578.887662111579,0.2,1579.3533638229856,1.0,1.5,1.0,-1.0,1579.3534488615794,1578.886695541579,,1576.7980377615768,1580.9533821413456,True,False,False,False,False,False,False,False,False,right,0.24354579842247404
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1600.3356171016003,1598.8685484372907,1599.0752413400016,1598.8695303915988,0.2,1599.2281516979579,1.0,1.5,,1.0,1599.2282611815992,1598.8684305015988,0.25,1597.4816358615974,1600.8356692739653,True,False,False,False,False,False,False,False,False,left,0.20681083840281644
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1609.5179654416095,1607.7851573629,1608.1232413400016,1607.7858053416078,0.2,1608.4142628371822,1.0,1.5,0.0625,-1.0,1608.4143424816084,1607.7850387516078,,1606.0807425316061,1610.0180787930956,True,False,False,False,False,False,False,False,False,right,0.3382025883938695
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1612.968153721613,1611.535191505905,1611.6602413400017,1611.5361302716115,0.2,1611.8701953440786,1.0,1.5,1.0,-1.0,1611.8702968516118,1611.5350303816115,,1610.986685221611,1613.4682156527645,True,False,False,False,False,False,False,False,False,right,0.12521095839019836
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1639.1000736016392,1637.3663439159034,1637.7812413400015,1637.3672802316373,0.2,1637.995854220471,1.0,1.5,0.125,-1.0,1637.995950691638,1637.3662470016375,,1636.819934971637,1639.6000844804055,True,False,False,False,False,False,False,False,False,right,0.4149943383640675
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1656.6156552016566,1655.2158299264013,1655.3422413400017,1655.2165284616553,0.2,1655.5086352769708,1.0,1.5,1.0,-1.0,1655.5087325716556,1655.2156952116552,,1654.6404194116546,1657.1157666448373,True,False,False,False,False,False,False,False,False,right,0.12654612834649015
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1683.1971634516833,1681.3811046638073,1681.7892413400016,1681.3820116516813,0.2,1682.0907139762146,1.0,1.5,0.0625,-1.0,1682.0908074316822,1681.3809784216814,,1680.8543977516808,1683.6972380590928,True,False,False,False,False,False,False,False,False,right,0.4082629183201334
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1686.6139550716866,1685.18085264007,1685.2932413400017,1685.1816649816851,0.2,1685.4932549526868,1.0,1.5,0.0625,-1.0,1685.4933671416854,1685.1806317516853,,1684.6758489016847,1687.1139699503346,True,False,False,False,False,False,False,False,False,right,0.1126095883164453
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1691.2635567316913,1689.7635983666278,1689.9492413400017,1689.7643066716898,0.2,1690.1395037993245,1.0,1.5,0.25,-1.0,1690.13960247169,1689.7634067616898,,1688.0894741716882,1691.7636302716824,True,False,False,False,False,False,False,False,False,right,0.18583457831186934
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1695.5467283716955,1693.7299519213045,1694.2372413400017,1693.7309433016937,0.2,1694.4496595582032,1.0,1.5,,1.0,1694.4497380816945,1693.7298100816938,0.0625,1692.7489415116927,1696.0467785054118,True,False,False,False,False,False,False,False,False,left,0.5074312583078608
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1713.3124849517133,1711.7458313470927,1711.8352413400016,1711.7468082017117,0.2,1712.216836601786,1.0,1.5,0.25,-1.0,1712.2169278517122,1711.7456749817118,,1708.5399955817086,1713.8125584041964,True,False,False,False,False,False,False,False,False,right,0.08956635828985782
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1717.1784316517171,1715.4618733468085,1715.8872413400018,1715.4627699017155,0.2,1716.0697806562891,1.0,1.5,0.0625,-1.0,1716.069875851716,1715.4617366717155,,1714.836865831715,1717.6785029995751,True,False,False,False,False,False,False,False,False,right,0.42550466828629396
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1725.8114016017257,1724.3445723415473,1724.5402413400018,1724.3453815517244,0.8,1724.7167738466985,1.0,1.5,,1.0,1724.7168777317247,1724.3444149817244,0.25,1723.7931701117238,1726.311483295567,True,False,False,False,False,False,False,False,False,left,0.1958263582773725
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1736.5603266017365,1735.0274803931043,1735.2652413400017,1735.0283131517351,0.8,1735.4595845408762,1.0,1.5,,1.0,1735.4596700117354,1735.027279921735,1.0,1734.4147745117343,1737.060402907148,True,False,False,False,False,False,False,False,False,left,0.23796141826665007
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,1740.8269665617408,1739.2778221176475,1739.5612413400017,1739.2786214117393,0.8,1739.7203267026684,1.0,1.5,,1.0,1739.7204105617398,1739.2776215117392,0.125,1738.0641095417382,1741.3270453507187,True,False,False,False,False,False,False,False,False,left,0.2836198282625446
