protocol,task,pool,target,ablation,fold,fold_id,r2,rmse,mae,pearson,n_bins,mean_trial_r2,median_trial_r2,n_trials
cv,mouse_lomo,attn,paw_vx,a1,25,ZFM-01576,0.0350507930132363,977.1912841796876,595.148193359375,0.3908808905226618,49,-0.7494355146428864,-0.7494355146428864,2
cv,mouse_lomo,mean,paw_vx,a1,26,ZFM-01936,-0.0346969211237031,858.1932373046875,438.5384826660156,-0.1202229436894272,5237,-0.560058919315758,-0.1685132698433638,226
cv,mouse_lomo,attn,paw_vx,a1,26,ZFM-01936,-0.0391508228627541,860.0382690429688,441.5320434570313,-0.1096495322816572,5237,-0.5968810682214903,-0.1737135609104801,226
cv,mouse_lomo,mean,paw_vx,a1,27,ZFM-01937,-0.0702051225406756,648.817626953125,280.6612854003906,0.0989410201073884,2516,-0.2110748436686682,-0.1403705171178588,69
cv,mouse_lomo,attn,paw_vx,a1,27,ZFM-01937,-0.0732121282470439,649.7284545898438,275.0044250488281,0.064004249208562,2516,-0.2240820869604274,-0.1316656705450429,69
cv,mouse_lomo,mean,paw_vx,a1,28,ZFM-02370,0.0456379751321823,504.09906005859375,292.0451354980469,0.2266784864544277,2015,-0.1434840477147291,-0.051176166855086,89
cv,mouse_lomo,attn,paw_vx,a1,28,ZFM-02370,0.0292999607117245,508.3956604003906,300.5204772949219,0.1745508429183813,2015,-0.1757302034522591,-0.1001896923070684,89
cv,mouse_lomo,mean,paw_vx,a1,29,ZM_2240,-0.0997355202746157,554.7955322265625,309.5382080078125,-0.1849599163925476,2850,-0.3531411344742812,-0.2682440213247925,139
cv,mouse_lomo,attn,paw_vx,a1,29,ZM_2240,-0.1457089361943684,566.2731323242188,311.76763916015625,-0.1571567456519634,2850,-0.3862344971915186,-0.295792923258916,139
cv,mouse_lomo,mean,paw_vx,a1,30,ZM_2241,-0.003372803770715,611.1441650390625,368.6554260253906,0.0472636453726586,8433,-0.8967964186620915,-0.1010423491624976,371
cv,mouse_lomo,attn,paw_vx,a1,30,ZM_2241,-0.0088009759493608,612.7950439453125,363.8385925292969,0.0226001516534102,8433,-0.505848261345417,-0.126632761238753,371
cv,mouse_lomo,mean,paw_vx,a1,31,ZM_2245,0.0052399291589372,453.390869140625,262.2202453613281,0.0886741692743653,7314,-0.1746709949689498,-0.0961427579537477,231
cv,mouse_lomo,attn,paw_vx,a1,31,ZM_2245,-0.0157865413357358,458.1575317382813,264.7033996582031,0.0564207258905142,7314,-0.2204117029328907,-0.1236104393319355,231
cv,trial_repeat,mean,paw_vx,a1,0,rep0,0.0161063137347141,730.01025390625,414.9127807617188,0.1329951124492359,2608,-0.3457272277000027,-0.1265984578058268,113
cv,trial_repeat,attn,paw_vx,a1,0,rep0,0.0220720520021157,727.7936401367188,416.4068298339844,0.1602487039236961,2608,-0.5295696906345375,-0.136082689262035,113
cv,trial_repeat,mean,paw_vx,a1,1,rep1,0.0799938262422832,760.713623046875,432.4767456054688,0.2940803896402479,1558,-3.8578187475587216,-0.0483265963575378,69
cv,trial_repeat,attn,paw_vx,a1,1,rep1,0.0371802287729612,778.2127075195312,425.4639892578125,0.2569197034935168,1558,-1.4591866095686676,-0.0789266002348378,69
cv,trial_repeat,mean,paw_vx,a1,2,rep2,0.0427113024933795,607.236572265625,333.9496459960937,0.2576680512597764,872,-0.0389661379202402,0.0022444311209668,40
cv,trial_repeat,attn,paw_vx,a1,2,rep2,0.0369667103233953,609.0558471679688,337.9234619140625,0.2324097985992515,872,-0.053825415262095,-0.0256701107961484,40
cv,trial_repeat,mean,paw_vx,a1,3,rep3,-0.0068984194945294,752.6857299804688,397.3559875488281,0.009663879830021,1899,-0.3723605041530101,-0.1462178034350254,74
cv,trial_repeat,attn,paw_vx,a1,3,rep3,-0.0013580563228317,750.612060546875,394.1491394042969,0.0334553113887707,1899,-0.3359724453600897,-0.163528093603481,74
cv,trial_repeat,mean,paw_vx,a1,4,rep4,0.0316023127983345,606.2039184570312,321.581787109375,0.2183732137271254,1080,-0.2494784426290069,-0.1092488892169605,46
cv,trial_repeat,attn,paw_vx,a1,4,rep4,0.0199372943504396,609.843994140625,318.9720764160156,0.1690581803699429,1080,-0.2734578910250436,-0.1202336005685291,46
cv,trial_extrapolation,mean,paw_vx,a1,0,3063955,-0.0006765588048558,368.85003662109375,135.51744079589844,0.0020080488008536,490,-0.1827509349628451,-0.1135431540404061,8
cv,trial_extrapolation,attn,paw_vx,a1,0,3063955,-0.0057820178362335,369.789794921875,146.60414123535156,-0.0116849347065767,490,-0.1913179884784092,-0.0844285964320448,8
cv,trial_extrapolation,mean,paw_vx,a1,1,0f77ca5d,-0.0008965550952917,730.947021484375,362.584716796875,0.0336089378480198,441,-0.2827983668567542,-0.0888825698596172,22
cv,trial_extrapolation,attn,paw_vx,a1,1,0f77ca5d,0.0009091530641107,730.287353515625,375.6100769042969,0.0333040266271007,441,-0.3831984325285704,-0.2001222748226861,22
cv,trial_extrapolation,mean,paw_vx,a1,2,113c5b6c,0.046434244804687,712.9249267578125,328.2080383300781,0.2837063836445206,222,-0.0145954735011008,0.0536495503374878,7
cv,trial_extrapolation,attn,paw_vx,a1,2,113c5b6c,0.0712267300855676,703.595947265625,325.6272277832031,0.3432094466866801,222,0.0003094847231111,0.0854167503697603,7
cv,trial_extrapolation,mean,paw_vx,a1,3,1e45d992,-0.0469695234167066,360.5128479003906,116.09593963623048,0.24879530059513,278,-2.998446930797742,-0.3863401798959502,10
