protocol,task,pool,target,ablation,fold,fold_id,r2,rmse,mae,pearson,n_bins,mean_trial_r2,median_trial_r2,n_trials
cv,trial_extrapolation,mean,wheel_speed,none,25,8c33abef,0.0030026019694187,0.9274376034736632,0.7188491225242615,0.485340552118213,532,-1.3779305187922146,0.513303005884955,22
cv,trial_extrapolation,attn,wheel_speed,none,25,8c33abef,0.4490678661519662,0.6894245743751526,0.4813247323036194,0.6862904049196369,532,0.0232316082976795,0.6413336407741955,22
cv,trial_extrapolation,mean,wheel_speed,none,26,8d316998,-0.0354690721426664,0.7391211986541748,0.6362321376800537,0.4278184941082016,138,-0.1466081005018298,-0.0390106678974594,6
cv,trial_extrapolation,attn,wheel_speed,none,26,8d316998,0.1532264270339377,0.668391227722168,0.5455726385116577,0.5092562079761603,138,-0.0425661368523886,0.1013575286480888,6
cv,trial_extrapolation,mean,wheel_speed,none,27,9468fa93,0.2362449685044795,0.9736185669898988,0.7524146437644958,0.5549258745548911,234,0.2026090272316536,0.3845543553659414,11
cv,trial_extrapolation,attn,wheel_speed,none,27,9468fa93,0.2966400424631096,0.9343307018280028,0.7374421954154968,0.5635696603890828,234,0.2770353822758219,0.3697165055863347,11
cv,trial_extrapolation,mean,wheel_speed,none,28,a4000c2f,0.0443240845468216,0.836833655834198,0.6925560235977173,0.3359856785837807,190,-0.0788961264907935,0.2653347182732832,7
cv,trial_extrapolation,attn,wheel_speed,none,28,a4000c2f,0.2030223479811299,0.7641997337341309,0.595251739025116,0.4901223748145275,190,0.1071221081754506,0.4148398462099488,7
cv,trial_extrapolation,mean,wheel_speed,none,29,a405053a,-0.1510486613672395,0.9226372838020324,0.6842948198318481,0.5172394787901947,946,-0.3982675321997982,0.2327276558280805,35
cv,trial_extrapolation,attn,wheel_speed,none,29,a405053a,-0.0936559571418973,0.8993412256240845,0.6751444339752197,0.5146475998787825,946,-0.3052144607084507,0.2092064507639013,35
cv,trial_extrapolation,mean,wheel_speed,none,30,aa3432cd,0.3532750754672071,0.7143818140029907,0.4934167265892029,0.6823836867010294,265,0.2944971566372786,0.5157158993490515,13
cv,trial_extrapolation,attn,wheel_speed,none,30,aa3432cd,0.3265014112161755,0.7290191054344177,0.492430716753006,0.6758518462084255,265,0.2634648414424268,0.4612795141510802,13
cv,trial_extrapolation,mean,wheel_speed,none,31,ae8787b1,0.0996708160038903,0.9987202286720276,0.7367424964904785,0.5473088848278027,411,-0.1056831697662372,0.6446703500957394,21
cv,trial_extrapolation,attn,wheel_speed,none,31,ae8787b1,0.1461087107566832,0.9726228713989258,0.7033199667930603,0.5658914121758559,411,-0.0462794006545149,0.6821596664273588,21
cv,trial_extrapolation,mean,wheel_speed,none,32,b69b86be,-1.3294997412333989,1.2792505025863647,1.0470741987228394,0.3288651631318036,296,-1.2945240733968573,0.2300137069000161,8
cv,trial_extrapolation,attn,wheel_speed,none,32,b69b86be,-1.8289168146965,1.4097248315811155,1.1679918766021729,0.2886285283865826,296,-1.7650260431517022,0.2657394751856077,8
cv,trial_extrapolation,mean,wheel_speed,none,33,bd456d8f,-0.3280676440548176,1.1357598304748535,0.8641847372055054,0.3680996251182604,257,-1.2535031719860708,0.5747427370812892,10
cv,trial_extrapolation,attn,wheel_speed,none,33,bd456d8f,-0.413810390171248,1.1718499660491943,0.9397201538085938,0.3328460188546471,257,-1.3632162663714402,0.4317033103565421,10
cv,trial_extrapolation,mean,wheel_speed,none,34,cb2ad999,-0.0717019376409808,0.6682456731796265,0.5481588244438171,0.3122958532868285,847,-0.1776751635232031,0.1322647245306625,23
cv,trial_extrapolation,attn,wheel_speed,none,34,cb2ad999,-0.1165540142569021,0.6820858716964722,0.5638936758041382,0.3022209327568212,847,-0.2297970014280642,0.146724763087417,23
cv,trial_extrapolation,mean,wheel_speed,none,35,cef05f87,0.5047194901837035,0.5316762328147888,0.4077319800853729,0.7618442649444608,118,0.5653195753893009,0.564784221905631,6
cv,trial_extrapolation,attn,wheel_speed,none,35,cef05f87,0.5545293236103301,0.5042328834533691,0.3620980679988861,0.7482249645417767,118,0.6331493073517478,0.655098964812671,6
cv,trial_extrapolation,mean,wheel_speed,none,36,cf43dbb1,0.5166922930497526,0.6350175738334656,0.5246422290802002,0.7674622059949191,17,0.5166922930497526,0.5166922930497526,1
cv,trial_extrapolation,attn,wheel_speed,none,36,cf43dbb1,0.5005180398841187,0.645555853843689,0.512589693069458,0.7942034600643045,17,0.5005180398841187,0.5005180398841187,1
cv,trial_extrapolation,mean,wheel_speed,none,37,d2918f52,-0.7486076213722916,1.0698987245559692,1.0014265775680542,0.1340579570933109,432,-0.8201410290218607,-0.1538624287625307,10
cv,trial_extrapolation,attn,wheel_speed,none,37,d2918f52,-0.4922414427147539,0.988361954689026,0.9225316643714904,0.1495773611017689,432,-0.5773164423929609,-0.1139421247509668,10
cv,trial_extrapolation,mean,wheel_speed,none,38,d2f5a130,-0.6567476669669303,1.1269981861114502,0.9230201244354248,0.3552489339813465,340,-0.6920375397993495,-0.5694145585096497,10
cv,trial_extrapolation,attn,wheel_speed,none,38,d2f5a130,0.2234789120066898,0.7715634703636169,0.5528085231781006,0.7366277115003229,340,-0.1537701645955417,0.3848361836320548,10
cv,trial_extrapolation,mean,wheel_speed,none,39,d33baf74,0.3215783127142595,0.7638855576515198,0.5742717385292053,0.5876299401735515,138,0.2614947227415478,0.327965760843609,7
cv,trial_extrapolation,attn,wheel_speed,none,39,d33baf74,0.2817723400701464,0.7859764099121094,0.5935454368591309,0.5764427965568979,138,0.2163591202398389,0.1324409870911926,7
cv,trial_extrapolation,mean,wheel_speed,none,40,d839491f,-0.8055967681161307,0.960642397403717,0.6994308233261108,0.4197521899478044,277,-1.0627711835110456,-0.9492788059762926,10
cv,trial_extrapolation,attn,wheel_speed,none,40,d839491f,-0.4715949013050324,0.8672524094581604,0.6354361176490784,0.3873561610758625,277,-0.6861828438581616,-0.631535928742669,10
cv,trial_extrapolation,mean,wheel_speed,none,41,dfbe628d,-0.2535235020186919,1.3404372930526731,0.9123533964157104,0.1835439744716631,329,-0.6360712320465368,-0.4384143727521234,13
cv,trial_extrapolation,attn,wheel_speed,none,41,dfbe628d,-0.1982455476636986,1.3105486631393433,0.9127846360206604,0.3017699324583771,329,-0.660584663805078,-0.3239599194952645,13
cv,trial_extrapolation,mean,wheel_speed,none,42,e56541a5,0.5600746726667822,0.7550646066665649,0.5249026417732239,0.7641914883078061,214,0.5152159210757559,0.658875176975144,13
cv,trial_extrapolation,attn,wheel_speed,none,42,e56541a5,0.5640987120141636,0.7516033053398132,0.5098083019256592,0.7837971816622428,214,0.5319081524184365,0.6730095748416156,13
cv,trial_extrapolation,mean,wheel_speed,none,43,ebc9392c,0.7049940930382649,0.446914404630661,0.3667191565036773,0.8432174658318075,35,0.7001565579841951,0.7001565579841951,2
cv,trial_extrapolation,attn,wheel_speed,none,43,ebc9392c,0.7032769667670187,0.4482131898403168,0.3748010993003845,0.8391639560653213,35,0.6990757682363302,0.6990757682363302,2
cv,trial_extrapolation,mean,wheel_speed,none,44,ebe2efe3,0.7259617310848208,0.5605701804161072,0.4082587957382202,0.8650855269884332,176,0.7528988120877275,0.7718095899829156,12
cv,trial_extrapolation,attn,wheel_speed,none,44,ebe2efe3,0.7098509639568862,0.5768128633499146,0.3915973901748657,0.877522893784128,176,0.7349875306384458,0.7284581404743331,12
cv,trial_extrapolation,mean,wheel_speed,none,45,ee8b36de,-0.4522684892988753,1.1161820888519287,0.9064080715179444,0.2959012915308495,380,-5.907006561870446,0.4537090795790702,14
cv,trial_extrapolation,attn,wheel_speed,none,45,ee8b36de,-0.2990598436380116,1.055665135383606,0.8408142328262329,0.3240772660488693,380,-4.998654936581869,0.4754200177466164,14
cv,trial_extrapolation,mean,wheel_speed,none,46,f3ce3197,-0.6544179916814072,0.8689835667610168,0.7431198358535767,0.2793544237219156,847,-1.1901479109581474,-0.0529730015877381,18
cv,trial_extrapolation,attn,wheel_speed,none,46,f3ce3197,-0.0295145734669866,0.6854963898658752,0.4603387117385864,0.3624804635637223,847,-0.2494870482839871,-0.2077553283053879,18
cv,trial_extrapolation,mean,wheel_speed,none,47,f88d4dd4,0.1224038780300078,1.2710731029510498,1.0331915616989136,0.350210508443072,31,0.044912826083151,0.044912826083151,2
cv,trial_extrapolation,attn,wheel_speed,none,47,f88d4dd4,0.1189020111714141,1.273606538772583,1.0567584037780762,0.3505107790442023,31,0.0506275146574156,0.0506275146574156,2
cv,trial_extrapolation,mean,wheel_speed,none,48,fb70ebf7,-0.9528090186679176,1.2579127550125122,1.020332932472229,0.3075979482733343,454,-1.3724750246293913,0.0070415984768477,14
cv,trial_extrapolation,attn,wheel_speed,none,48,fb70ebf7,-1.0003559120130148,1.273134469985962,1.03299880027771,0.2926827386525511,454,-1.428435454457756,0.1301960917702753,14
cv,trial_extrapolation,mean,wheel_speed,none,49,ff4187b5,0.1411806808455672,0.7630684971809387,0.5707163214683533,0.5816197138946927,911,0.0582541801980916,0.3962670188544919,38
cv,trial_extrapolation,attn,wheel_speed,none,49,ff4187b5,0.2114066597197287,0.7312049865722656,0.5403403043746948,0.5812402307125881,911,0.1634347199297632,0.3922341392623122,38
cv,session_loso,mean,wheel_speed,none,0,3063955,-0.2107093860000799,0.9246160984039308,0.6909535527229309,0.2792905590933646,2956,-0.4803510731643332,0.0038655623451255,75
cv,session_loso,attn,wheel_speed,none,0,3063955,-0.0172111842668174,0.8475143313407898,0.5812402963638306,0.2715644768762043,2956,-0.2054528354065209,0.0578394026220537,75
cv,session_loso,mean,wheel_speed,none,1,0f77ca5d,0.4390724790774656,0.7707875967025757,0.5198493599891663,0.668220778924735,4637,0.3324744516039685,0.6055587114850193,222
cv,session_loso,attn,wheel_speed,none,1,0f77ca5d,0.434091718883362,0.7742021083831787,0.5262007117271423,0.6644906481421323,4637,0.3410723160828423,0.6030821687078111,222
cv,session_loso,mean,wheel_speed,none,2,113c5b6c,0.0627827132784226,0.7149675488471985,0.5112258195877075,0.5278542955451802,2535,-0.0489196060401431,-0.0539367714669465,69
cv,session_loso,attn,wheel_speed,none,2,113c5b6c,-0.0225826126567261,0.746819019317627,0.4723317921161651,0.4443450705319005,2535,-0.1527264098614821,0.1043243651833978,69
cv,session_loso,mean,wheel_speed,none,3,1e45d992,0.0322781204355963,0.8108500242233276,0.5937507152557373,0.3673477673878793,4211,-0.095954728079439,0.0801239894668868,100
cv,session_loso,attn,wheel_speed,none,3,1e45d992,0.1412412077117744,0.7638372182846069,0.4815178215503692,0.3823011470924288,4211,0.06344475925593,0.0776223644777731,100
cv,session_loso,mean,wheel_speed,none,4,259927fd,0.3516949274656624,0.7662160396575928,0.5058808326721191,0.6090616808895136,1424,0.2656363716554571,0.4235845356930281,77
cv,session_loso,attn,wheel_speed,none,4,259927fd,0.2006814737624038,0.8507882356643677,0.5450719594955444,0.5238013615710679,1424,0.104527688202837,0.0859380832733858,77
cv,session_loso,mean,wheel_speed,none,5,2c44a360,0.2880190105243443,0.9171187281608582,0.5877043008804321,0.5489380288578304,2195,0.2305013078932697,0.3467169360074393,109
cv,session_loso,attn,wheel_speed,none,5,2c44a360,0.2840639548594126,0.9196624755859376,0.5825291275978088,0.5518941577514274,2195,0.2582502441096111,0.3194814469475218,109
cv,session_loso,mean,wheel_speed,none,6,2e6e179c,-0.2622709296251013,0.8617530465126038,0.6313439607620239,0.4864706069261297,3714,-0.797498610474657,-0.1910361520364765,142
cv,session_loso,attn,wheel_speed,none,6,2e6e179c,-0.4956119031086061,0.9380284547805786,0.7101326584815979,0.3670114411216348,3714,-1.1000621835388888,-0.5082853782524919,142
cv,session_loso,mean,wheel_speed,none,7,360eac0c,0.1650307735706053,0.8152717351913452,0.4869225919246673,0.4990573542765495,1484,-0.0014016658448843,0.0513860808910303,52
cv,session_loso,attn,wheel_speed,none,7,360eac0c,-0.2522484096228736,0.9984179735183716,0.5153796076774597,0.3831960260471046,1484,-0.5505047482938387,-0.5398082165859971,52
cv,session_loso,mean,wheel_speed,none,8,36280321,0.4883136093885812,0.7259799242019653,0.4877997636795044,0.7169159784660218,1076,0.3894425269563776,0.6120981126125795,57
cv,session_loso,attn,wheel_speed,none,8,36280321,0.4419736641231541,0.7581411004066467,0.5073955059051514,0.702146441642208,1076,0.335475307328942,0.5646868118730699,57
cv,session_loso,mean,wheel_speed,none,9,4aa1d525,0.1659199211335233,0.8455873131752014,0.5449692606925964,0.4673537009994307,3093,0.1338022183225642,0.1669656798524116,117
cv,session_loso,attn,wheel_speed,none,9,4aa1d525,0.2161322774731494,0.8197396397590637,0.5652637481689453,0.4880859079656269,3093,0.1798414948752521,0.2245514317516518,117
cv,session_loso,mean,wheel_speed,none,10,5455a21c,0.5926690163274743,0.6151347756385803,0.4215109348297119,0.7720002668306977,930,0.4011089439842006,0.6161823095305103,49
cv,session_loso,attn,wheel_speed,none,10,5455a21c,0.4879115852623522,0.6897140145301819,0.4513932764530182,0.7152293115449169,930,0.2386517875309532,0.5330310803631935,49
cv,session_loso,mean,wheel_speed,none,11,5569f363,-0.1041176023151506,0.999773383140564,0.6734166145324707,0.3715196527469014,4368,-0.5718254078300179,-0.0252224283452878,164
cv,session_loso,attn,wheel_speed,none,11,5569f363,-0.0036705909028675,0.9532119631767272,0.647107720375061,0.3463768384598613,4368,-0.3703914910059201,0.0022612831676197,164
cv,session_loso,mean,wheel_speed,none,12,57b5ae8f,0.3833836308857603,0.7780291438102722,0.4371887445449829,0.6723101084390704,2294,0.3000027721759064,0.4108230963999343,101
cv,session_loso,attn,wheel_speed,none,12,57b5ae8f,0.510400997392744,0.6932799220085144,0.4807030856609344,0.7309762801472414,2294,0.4404672732022759,0.5600039776504863,101
cv,session_loso,mean,wheel_speed,none,13,5adab0b7,0.2943978635156346,0.7409374117851257,0.5428686141967773,0.6108771894537475,2572,0.1930789235531024,0.4708952399894466,99
cv,session_loso,attn,wheel_speed,none,13,5adab0b7,0.3098827729151062,0.7327620983123779,0.5376520752906799,0.6148594469181,2572,0.2142994344724298,0.4867738086249106,99
cv,session_loso,mean,wheel_speed,none,14,5ec72172,0.2758908692508766,0.7761664986610413,0.5415727496147156,0.5810340668255171,5267,0.0628161864324872,0.493821096155162,221
cv,session_loso,attn,wheel_speed,none,14,5ec72172,0.2207587848716509,0.805172324180603,0.5665712952613831,0.5720939982317589,5267,-0.0484588837021878,0.488167952407625,221
cv,session_loso,mean,wheel_speed,none,15,626126d5,0.5090397706863592,0.7513532638549805,0.4921596050262451,0.714985003044954,5094,0.4259821748921449,0.6389338130749509,252
cv,session_loso,attn,wheel_speed,none,15,626126d5,0.5148617309151302,0.7468850016593933,0.510090172290802,0.7254658103278103,5094,0.4227998337616583,0.6706089364034644,252
cv,session_loso,mean,wheel_speed,none,16,62902992,-0.1323591582196288,0.7888678312301636,0.5992112755775452,0.3723885247642523,1420,-0.7896616847959167,-0.3406985266156654,55
cv,session_loso,attn,wheel_speed,none,16,62902992,0.1494069051272172,0.6837118268013,0.4843544661998749,0.512320791731513,1420,-0.3026299927488055,0.0822044317891412,55
cv,session_loso,mean,wheel_speed,none,17,6f36868f,-0.0272528297000984,0.877133846282959,0.5406168699264526,0.4595456647907855,1172,-0.2617992364203961,-0.3097966451380242,50
cv,session_loso,attn,wheel_speed,none,17,6f36868f,0.337419292439578,0.7044442296028137,0.4672695398330688,0.616237711430614,1172,0.1998634976126521,0.3354790932937682,50
cv,session_loso,mean,wheel_speed,none,18,6f6d2c8e,0.2406341645205799,1.1389636993408203,0.6729012727737427,0.49364413308015,2048,0.2099429919147101,0.3770312870599351,90
cv,session_loso,attn,wheel_speed,none,18,6f6d2c8e,0.298835920328484,1.0944457054138184,0.6579155325889587,0.5495876064150609,2048,0.2080512167531627,0.4086429010537841,90
cv,session_loso,mean,wheel_speed,none,19,77e6dc6a,0.2624442191069265,0.8164059519767761,0.5674207210540771,0.5646455570718127,3266,0.0755217866708023,0.4789062142398563,136
cv,session_loso,attn,wheel_speed,none,19,77e6dc6a,0.2628268208793088,0.8161941766738892,0.5789259672164917,0.5823305849765072,3266,0.0752622652804066,0.5308885041071014,136
cv,session_loso,mean,wheel_speed,none,20,78b4fff5,-0.096540027869642,0.9654849171638488,0.5858216285705566,0.4112620479926271,6206,-0.2268595540500344,-0.2032565869045473,259
cv,session_loso,attn,wheel_speed,none,20,78b4fff5,0.0489700506403596,0.899146318435669,0.5615914463996887,0.4817592695448942,6206,0.0017757567176726,0.0153161048072062,259
cv,session_loso,mean,wheel_speed,none,21,7bee9f09,0.6990348357198225,0.5317285060882568,0.3371859490871429,0.841858861697915,647,0.681286020828506,0.7337280794872119,31
cv,session_loso,attn,wheel_speed,none,21,7bee9f09,0.7267898756030109,0.506617546081543,0.3198659718036651,0.8577779666474885,647,0.6886081587286799,0.766243368684324,31
cv,session_loso,mean,wheel_speed,none,22,7f150b7c,0.1994700498367088,0.7794585227966309,0.5579744577407837,0.4983094765849025,837,-0.2183486606695477,0.3789197125402486,37
cv,session_loso,attn,wheel_speed,none,22,7f150b7c,0.1308957870194864,0.8121572732925415,0.5669390559196472,0.469254381885887,837,-0.292178280812649,0.2053311691301108,37
cv,session_loso,mean,wheel_speed,none,23,81a78eac,0.1656321200691398,0.911468267440796,0.6239487528800964,0.5105709627466583,7114,0.0273011336101936,0.3996073253611695,284
cv,session_loso,attn,wheel_speed,none,23,81a78eac,0.0944506290996832,0.9495522379875184,0.6720114350318909,0.4948463916441204,7114,-0.0582257999452607,0.4006358045090196,284
cv,session_loso,mean,wheel_speed,none,24,88d24c31,0.1663215363007245,1.0240929126739502,0.693138062953949,0.4410289994982597,2762,-0.1483448074202328,0.255720285323556,108
cv,session_loso,attn,wheel_speed,none,24,88d24c31,0.1725412152381898,1.0202656984329224,0.675206184387207,0.4303245752094219,2762,-0.0587002924424723,0.1008606102767804,108
cv,session_loso,mean,wheel_speed,none,25,8c33abef,0.3199935947458744,0.7997425198554993,0.5200914740562439,0.673731382735441,4852,0.0204818675217228,0.5004047314397,220
cv,session_loso,attn,wheel_speed,none,25,8c33abef,0.4019295905096153,0.7500148415565491,0.4713484048843384,0.6861868068153514,4852,0.1987086556358741,0.5112133990657728,220
cv,session_loso,mean,wheel_speed,none,26,8d316998,-0.0171710633101616,0.8525636792182922,0.6031558513641357,0.4001718899074944,1223,-0.1927476970385852,-0.1069189554655736,55
cv,session_loso,attn,wheel_speed,none,26,8d316998,-0.4761822782896607,1.0270695686340332,0.6586635708808899,0.2760722090200235,1223,-0.5851477242833365,-0.5748078825992917,55
cv,session_loso,mean,wheel_speed,none,27,9468fa93,0.1529184347690604,0.997745394706726,0.6999985575675964,0.4313161832308228,2624,0.0214753992746951,0.173136456969696,106
cv,session_loso,attn,wheel_speed,none,27,9468fa93,0.1592524423188741,0.9940081238746644,0.67597496509552,0.4035721464341907,2624,0.077319212288424,0.1596701100389458,106
cv,session_loso,mean,wheel_speed,none,28,9e9c6fc0,0.1482000716043355,0.701941192150116,0.4578339457511902,0.6384328143438763,49,-0.1164218344173484,-0.1164218344173484,2
