protocol,task,pool,target,ablation,fold,fold_id,r2,rmse,mae,pearson,n_bins,mean_trial_r2,median_trial_r2,n_trials
cv,trial_extrapolation,mean,paw_vz,a1,49,ff4187b5,-0.0123543662526837,428.26556396484375,227.0587158203125,0.1085934217651856,906,-1.9542183621426543,-0.2261233532518464,38
cv,trial_extrapolation,attn,paw_vz,a1,49,ff4187b5,-0.012314129877766,428.2570495605469,230.2148895263672,0.123206994458166,906,-2.5059529395360856,-0.2441108541503599,38
cv,session_loso,mean,paw_vz,a1,0,3063955,-0.025954073831218,421.7473754882813,143.7308349609375,-0.0167927902907612,2910,-0.4255844538012914,-0.1680999811529968,73
cv,session_loso,attn,paw_vz,a1,0,3063955,-0.0168607383649124,419.8741760253906,138.6875457763672,-0.0151485150141205,2910,-0.5588774602236559,-0.190760997278041,73
cv,session_loso,mean,paw_vz,a1,1,0f77ca5d,-0.0028359974569633,589.6843872070312,265.0238342285156,-0.005208282952863,4550,-0.4497423862778741,-0.091311423937158,218
cv,session_loso,attn,paw_vz,a1,1,0f77ca5d,0.0011762500907052,588.5035400390625,266.4433288574219,0.0499853871417087,4550,-0.3587512060253324,-0.0904957555895146,218
cv,session_loso,mean,paw_vz,a1,2,113c5b6c,-0.0686107316046458,601.2237548828125,220.03369140625,-0.1063519604982743,2516,-0.2897047688233348,-0.1566810705486587,69
cv,session_loso,attn,paw_vz,a1,2,113c5b6c,-0.1008589827380832,610.22802734375,244.210205078125,-0.0566139135448054,2516,-0.4391119107928155,-0.2283122426970096,69
cv,session_loso,mean,paw_vz,a1,3,1e45d992,-0.0974219579555712,369.90765380859375,114.99669647216795,-0.1104590664125313,4198,-20.77960914304923,-1.240823921840099,100
cv,session_loso,attn,paw_vz,a1,3,1e45d992,-0.1128697713190285,372.5020446777344,125.6280517578125,-0.0778457162363158,4198,-40.593014389418016,-2.091768513738569,100
cv,session_loso,mean,paw_vz,a1,4,259927fd,-0.2696426913653296,750.3821411132812,381.4195251464844,-0.2871970791841262,1328,-0.7800913585845068,-0.6138600202588926,72
cv,session_loso,attn,paw_vz,a1,4,259927fd,-0.3228409362232274,765.9413452148438,394.5300903320313,-0.2681180164378106,1328,-1.0820129918468848,-0.7037153058824972,72
cv,session_loso,mean,paw_vz,a1,5,2c44a360,-0.0147745903060463,1015.6536254882812,437.70843505859375,-0.010051892950991,2177,-0.3397901856572912,-0.2743150266835079,109
cv,session_loso,attn,paw_vz,a1,5,2c44a360,-0.0089894354419723,1012.75439453125,435.0614318847656,0.0593801197773114,2177,-0.3384102587662567,-0.2916534016258245,109
cv,session_loso,mean,paw_vz,a1,6,2e6e179c,-0.1364591779925204,1103.7913818359375,520.4828491210938,-0.3036249521166796,3648,-0.5582889446642417,-0.389754551541291,141
cv,session_loso,attn,paw_vz,a1,6,2e6e179c,-0.1616615954762119,1115.9632568359375,528.36181640625,-0.3419412796723862,3648,-0.6893085461682151,-0.4239133809623681,141
cv,session_loso,mean,paw_vz,a1,7,360eac0c,-0.013471904738715,397.3777160644531,173.16387939453125,0.0375616962691749,1477,-0.840994670862692,-0.3356177623809754,52
cv,session_loso,attn,paw_vz,a1,7,360eac0c,-0.0477480191168848,404.0415954589844,195.7530059814453,-0.0145559454442784,1477,-1.1506840765585211,-0.4460262081727264,52
cv,session_loso,mean,paw_vz,a1,8,36280321,-0.1137621607116479,1021.5322265625,436.1209411621094,0.2870940405577679,1049,-0.318695672845712,-0.3351546823926643,56
cv,session_loso,attn,paw_vz,a1,8,36280321,-0.1183723206830418,1023.6442260742188,435.2269287109375,0.2911917052352963,1049,-0.3184840935313211,-0.3286696601726815,56
cv,session_loso,mean,paw_vz,a1,9,4aa1d525,-0.0442226592331169,1173.207275390625,478.86724853515625,-0.2458624275158084,3060,-0.4422190015235831,-0.1848518039520006,117
cv,session_loso,attn,paw_vz,a1,9,4aa1d525,-0.0630837424801413,1183.7552490234375,493.06878662109375,-0.2092663381643253,3060,-0.7837995475154819,-0.2207444490079373,117
cv,session_loso,mean,paw_vz,a1,10,5455a21c,0.0125997628240949,635.252197265625,378.8892211914063,0.1922696093277518,896,-0.2651069353039365,-0.1381708408986548,47
cv,session_loso,attn,paw_vz,a1,10,5455a21c,0.004904399369362,637.7228393554688,375.0319519042969,0.1614037884040982,896,-0.2832424637497259,-0.218061179776378,47
cv,session_loso,mean,paw_vz,a1,11,5569f363,-0.0052537702887143,1048.0487060546875,613.4517211914062,-0.0099543824120606,2569,-0.4357595751214169,-0.1041971068081601,88
